USGS	03340500	1928-02-18	32800	A
USGS	03340500	1928-02-19	31300	A
USGS	03340500	1928-02-20	29800	A
USGS	03340500	1928-02-21	19500	A
USGS	03340500	1928-02-22	14400	A
USGS	03340500	1928-02-23	13700	A
USGS	03340500	1928-02-24	13900	A
USGS	03340500	1928-02-25	13500	A
USGS	03340500	1928-02-26	13000	A
USGS	03340500	1928-02-27	12800	A
USGS	03340500	1928-02-28	11900	A
USGS	03340500	1928-02-29	11300	A
USGS	03340500	1928-03-01	11700	A
USGS	03340500	1928-03-02	11700	A
USGS	03340500	1928-03-03	11100	A
USGS	03340500	1928-03-04	10000	A
USGS	03340500	1928-03-05	9400	A
USGS	03340500	1928-03-06	8800	A
USGS	03340500	1928-03-07	8600	A
USGS	03340500	1928-03-08	8400	A
USGS	03340500	1928-03-09	8200	A
USGS	03340500	1928-03-10	7810	A
USGS	03340500	1928-03-11	8600	A
USGS	03340500	1928-03-12	8800	A
USGS	03340500	1928-03-13	8400	A
USGS	03340500	1928-03-14	9200	A
USGS	03340500	1928-03-15	10200	A
USGS	03340500	1928-03-16	14100	A
USGS	03340500	1928-03-17	13700	A
USGS	03340500	1928-03-18	12400	A
USGS	03340500	1928-03-19	10600	A
USGS	03340500	1928-03-20	8800	A
USGS	03340500	1928-03-21	8400	A
USGS	03340500	1928-03-22	8000	A
USGS	03340500	1928-03-23	7620	A
USGS	03340500	1928-03-24	7240	A
USGS	03340500	1928-03-25	7050	A
USGS	03340500	1928-03-26	6290	A
USGS	03340500	1928-03-27	6110	A
USGS	03340500	1928-03-28	6110	A
USGS	03340500	1928-03-29	6860	A
USGS	03340500	1928-03-30	9200	A
USGS	03340500	1928-03-31	9810	A
USGS	03340500	1928-04-01	16200	A
USGS	03340500	1928-04-02	18000	A
USGS	03340500	1928-04-03	18000	A
USGS	03340500	1928-04-04	15300	A
USGS	03340500	1928-04-05	13000	A
USGS	03340500	1928-04-06	11300	A
USGS	03340500	1928-04-07	10000	A
USGS	03340500	1928-04-08	10400	A
USGS	03340500	1928-04-09	10200	A
USGS	03340500	1928-04-10	9200	A
USGS	03340500	1928-04-11	8800	A
USGS	03340500	1928-04-12	8200	A
USGS	03340500	1928-04-13	7620	A
USGS	03340500	1928-04-14	7430	A
USGS	03340500	1928-04-15	6860	A
USGS	03340500	1928-04-16	6860	A
USGS	03340500	1928-04-17	6480	A
USGS	03340500	1928-04-18	6290	A
USGS	03340500	1928-04-19	6290	A
USGS	03340500	1928-04-20	6110	A
USGS	03340500	1928-04-21	5750	A
USGS	03340500	1928-04-22	6860	A
USGS	03340500	1928-04-23	6860	A
USGS	03340500	1928-04-24	7240	A
USGS	03340500	1928-04-25	9200	A
USGS	03340500	1928-04-26	11500	A
USGS	03340500	1928-04-27	9200	A
USGS	03340500	1928-04-28	7810	A
USGS	03340500	1928-04-29	7240	A
USGS	03340500	1928-04-30	5750	A
USGS	03340500	1928-05-01	5390	A
USGS	03340500	1928-05-02	5210	A
USGS	03340500	1928-05-03	5030	A
USGS	03340500	1928-05-04	5030	A
USGS	03340500	1928-05-05	4680	A
USGS	03340500	1928-05-06	4680	A
USGS	03340500	1928-05-07	4510	A
USGS	03340500	1928-05-08	4340	A
USGS	03340500	1928-05-09	4340	A
USGS	03340500	1928-05-10	4170	A
USGS	03340500	1928-05-11	4340	A
USGS	03340500	1928-05-12	4850	A
USGS	03340500	1928-05-13	4340	A
USGS	03340500	1928-05-14	4000	A
USGS	03340500	1928-05-15	4000	A
USGS	03340500	1928-05-16	3830	A
USGS	03340500	1928-05-17	4680	A
USGS	03340500	1928-05-18	5750	A
USGS	03340500	1928-05-19	6670	A
USGS	03340500	1928-05-20	6860	A
USGS	03340500	1928-05-21	9810	A
USGS	03340500	1928-05-22	9400	A
USGS	03340500	1928-05-23	7240	A
USGS	03340500	1928-05-24	5930	A
USGS	03340500	1928-05-25	5210	A
USGS	03340500	1928-05-26	4680	A
USGS	03340500	1928-05-27	4680	A
USGS	03340500	1928-05-28	4340	A
USGS	03340500	1928-05-29	3830	A
USGS	03340500	1928-05-30	3830	A
USGS	03340500	1928-05-31	3660	A
USGS	03340500	1928-06-01	3330	A
USGS	03340500	1928-06-02	3330	A
USGS	03340500	1928-06-03	3170	A
USGS	03340500	1928-06-04	3660	A
USGS	03340500	1928-06-05	8800	A
USGS	03340500	1928-06-06	11300	A
USGS	03340500	1928-06-07	10600	A
USGS	03340500	1928-06-08	16900	A
USGS	03340500	1928-06-09	23800	A
USGS	03340500	1928-06-10	19800	A
USGS	03340500	1928-06-11	17600	A
USGS	03340500	1928-06-12	16900	A
USGS	03340500	1928-06-13	12600	A
USGS	03340500	1928-06-14	11500	A
USGS	03340500	1928-06-15	7810	A
USGS	03340500	1928-06-16	6480	A
USGS	03340500	1928-06-17	7240	A
USGS	03340500	1928-06-18	5030	A
USGS	03340500	1928-06-19	8800	A
USGS	03340500	1928-06-20	22800	A
USGS	03340500	1928-06-21	25600	A
USGS	03340500	1928-06-22	28000	A
USGS	03340500	1928-06-23	26200	A
USGS	03340500	1928-06-24	22200	A
USGS	03340500	1928-06-25	18500	A
USGS	03340500	1928-06-26	15000	A
USGS	03340500	1928-06-27	12100	A
USGS	03340500	1928-06-28	10000	A
USGS	03340500	1928-06-29	10600	A
USGS	03340500	1928-06-30	14400	A
USGS	03340500	1928-07-01	11700	A
USGS	03340500	1928-07-02	10200	A
USGS	03340500	1928-07-03	8000	A
USGS	03340500	1928-07-04	10000	A
USGS	03340500	1928-07-05	30700	A
USGS	03340500	1928-07-06	37600	A
USGS	03340500	1928-07-07	34800	A
USGS	03340500	1928-07-08	29800	A
USGS	03340500	1928-07-09	19000	A
USGS	03340500	1928-07-10	13200	A
USGS	03340500	1928-07-11	10200	A
USGS	03340500	1928-07-12	8400	A
USGS	03340500	1928-07-13	8000	A
USGS	03340500	1928-07-14	8000	A
USGS	03340500	1928-07-15	7430	A
USGS	03340500	1928-07-16	6110	A
USGS	03340500	1928-07-17	6670	A
USGS	03340500	1928-07-18	7050	A
USGS	03340500	1928-07-19	6110	A
USGS	03340500	1928-07-20	5570	A
USGS	03340500	1928-07-21	10900	A
USGS	03340500	1928-07-22	10000	A
USGS	03340500	1928-07-23	7430	A
USGS	03340500	1928-07-24	8400	A
USGS	03340500	1928-07-25	8600	A
USGS	03340500	1928-07-26	6860	A
USGS	03340500	1928-07-27	7430	A
USGS	03340500	1928-07-28	5030	A
USGS	03340500	1928-07-29	4680	A
USGS	03340500	1928-07-30	4000	A
USGS	03340500	1928-07-31	3330	A
USGS	03340500	1928-08-01	3660	A
USGS	03340500	1928-08-02	3660	A
USGS	03340500	1928-08-03	3490	A
USGS	03340500	1928-08-04	3330	A
USGS	03340500	1928-08-05	3330	A
USGS	03340500	1928-08-06	5210	A
USGS	03340500	1928-08-07	4340	A
USGS	03340500	1928-08-08	3830	A
USGS	03340500	1928-08-09	4680	A
USGS	03340500	1928-08-10	4680	A
USGS	03340500	1928-08-11	4340	A
USGS	03340500	1928-08-12	3830	A
USGS	03340500	1928-08-13	3330	A
USGS	03340500	1928-08-14	2700	A
USGS	03340500	1928-08-15	2550	A
USGS	03340500	1928-08-16	2550	A
USGS	03340500	1928-08-17	2550	A
USGS	03340500	1928-08-18	2700	A
USGS	03340500	1928-08-19	2700	A
USGS	03340500	1928-08-20	2700	A
USGS	03340500	1928-08-21	2550	A
USGS	03340500	1928-08-22	2550	A
USGS	03340500	1928-08-23	2550	A
USGS	03340500	1928-08-24	3490	A
USGS	03340500	1928-08-25	3490	A
USGS	03340500	1928-08-26	3330	A
USGS	03340500	1928-08-27	2850	A
USGS	03340500	1928-08-28	2700	A
USGS	03340500	1928-08-29	5570	A
USGS	03340500	1928-08-30	5750	A
USGS	03340500	1928-08-31	8000	A
USGS	03340500	1928-09-01	6480	A
USGS	03340500	1928-09-02	5570	A
USGS	03340500	1928-09-03	4680	A
USGS	03340500	1928-09-04	3830	A
USGS	03340500	1928-09-05	3490	A
USGS	03340500	1928-09-06	3830	A
USGS	03340500	1928-09-07	3170	A
USGS	03340500	1928-09-08	2850	A
USGS	03340500	1928-09-09	2700	A
USGS	03340500	1928-09-10	2400	A
USGS	03340500	1928-09-11	2260	A
USGS	03340500	1928-09-12	2550	A
USGS	03340500	1928-09-13	3490	A
USGS	03340500	1928-09-14	3170	A
USGS	03340500	1928-09-15	3010	A
USGS	03340500	1928-09-16	2850	A
USGS	03340500	1928-09-17	2700	A
USGS	03340500	1928-09-18	1990	A
USGS	03340500	1928-09-19	1860	A
USGS	03340500	1928-09-20	1860	A
USGS	03340500	1928-09-21	1860	A
USGS	03340500	1928-09-22	1860	A
USGS	03340500	1928-09-23	1740	A
USGS	03340500	1928-09-24	1620	A
USGS	03340500	1928-09-25	1620	A
USGS	03340500	1928-09-26	1510	A
USGS	03340500	1928-09-27	1510	A
USGS	03340500	1928-09-28	1510	A
USGS	03340500	1928-09-29	1510	A
USGS	03340500	1928-09-30	1510	A
USGS	03340500	1928-10-01	1630	A
USGS	03340500	1928-10-02	1740	A
USGS	03340500	1928-10-03	1520	A
USGS	03340500	1928-10-04	1520	A
USGS	03340500	1928-10-05	1740	A
USGS	03340500	1928-10-06	1980	A
USGS	03340500	1928-10-07	1980	A
USGS	03340500	1928-10-08	1980	A
USGS	03340500	1928-10-09	1860	A
USGS	03340500	1928-10-10	1860	A
USGS	03340500	1928-10-11	1740	A
USGS	03340500	1928-10-12	1740	A
USGS	03340500	1928-10-13	1740	A
USGS	03340500	1928-10-14	1630	A
USGS	03340500	1928-10-15	1630	A
USGS	03340500	1928-10-16	1860	A
USGS	03340500	1928-10-17	1740	A
USGS	03340500	1928-10-18	2100	A
USGS	03340500	1928-10-19	2100	A
USGS	03340500	1928-10-20	1980	A
USGS	03340500	1928-10-21	1860	A
USGS	03340500	1928-10-22	1860	A
USGS	03340500	1928-10-23	1740	A
USGS	03340500	1928-10-24	1860	A
USGS	03340500	1928-10-25	1860	A
USGS	03340500	1928-10-26	1740	A
USGS	03340500	1928-10-27	1740	A
USGS	03340500	1928-10-28	1740	A
USGS	03340500	1928-10-29	1630	A
USGS	03340500	1928-10-30	1740	A
USGS	03340500	1928-10-31	1740	A
USGS	03340500	1928-11-01	1630	A
USGS	03340500	1928-11-02	1740	A
USGS	03340500	1928-11-03	1860	A
USGS	03340500	1928-11-04	1980	A
